tick,accX,accY,accZ
3835548,-9.29028,-2.29203,-0.61073
3835562,-9.04599,-2.15552,-0.531694
3835579,-9.13221,-2.29203,-0.797541
3835592,-9.34058,-2.19144,-0.783171
3835605,-9.46991,-2.19863,-0.869392
3835618,-9.57768,-2.13396,-0.840652
3835631,-9.64953,-2.17707,-0.984353
3835644,-9.69264,-2.12678,-0.962798
3835657,-9.76449,-2.08367,-1.03465
3835670,-9.67109,-1.94715,-1.04902
3835689,-9.89383,-1.91841,-1.04183
3835736,0.229922,11.5033,-190.347
3835753,-9.82916,-1.74597,-0.905317
3835768,-9.61361,-1.77471,-0.847837
3835791,-9.64953,-1.86812,-0.661025
3835808,-9.75731,-2.00463,-0.524509
3835821,-10.0232,-2.14115,-0.308958
3835834,-10.1669,-2.24892,-0.208367
3835847,-10.1812,-2.28485,-0.0790356
3835860,-10.016,-2.37825,0.158071
3835873,-9.93694,-2.42855,0.251477
3835886,-10.0088,-2.54351,0.402363
3835899,-10.1525,-2.60818,0.675395
3835912,-10.289,-2.67284,0.811912
3835927,-10.3177,-2.70158,0.998723
3835945,-10.2746,-2.62255,1.16398
3835962,-9.67109,-2.48603,1.26457
3835981,-9.57768,-2.3567,1.50168
3835994,-9.72138,-2.29203,1.64538
3836011,-10.0806,-2.29203,1.85375
3836028,-10.2243,-2.23455,2.06211
3836041,-10.095,-2.16989,2.12678
3836058,-9.89383,-2.04056,2.14115
3836103,0.229922,11.5033,-190.347
3836116,-9.97286,-1.86093,2.22018
3836129,-10.0663,-1.81782,2.17707
3836142,-9.99442,-1.71723,2.13396
3836160,-9.59924,-1.5879,1.97589
3836177,-9.61361,-1.45138,1.85375
3836196,-9.6639,-1.24302,1.83938
3836209,-9.82197,-1.22864,1.77471
3836227,-9.97286,-1.06339,1.67412
3836244,-10.1956,-0.862207,1.7316
3836257,-10.3537,-0.804727,1.67412
3836270,-10.1884,-0.65384,1.59508
3836285,-10.0519,-0.502954,1.52323
3836303,-10.2172,-0.423918,1.50886
3836316,-10.2459,-0.344883,1.40827
3836329,-10.3249,-0.294587,1.40827
3836342,-10.5549,-0.244292,1.37235
3836355,-10.7488,-0.215552,1.31487
3836368,-10.6626,-0.0862207,1.26457
3836387,-10.6339,-0.0431104,1.14961
3836404,-10.6626,-0.0359253,1.03465
3836421,-10.5046,0.100591,0.869392
3836435,-10.483,0.158071,0.840652
3836489,0.229922,11.5033,-190.347
3836506,-10.6483,0.366438,0.704136
3836519,-10.6051,0.423918,0.589175
3836532,-10.6267,0.459844,0.6251
3836545,-10.7057,0.481399,0.617915
3836558,-10.756,0.459844,0.661025
3836571,-10.7848,0.438289,0.603545
3836585,-10.6914,0.402363,0.65384
3836600,-10.598,0.287402,0.56762
3836613,-10.3752,0.215552,0.438289
3836626,-10.2028,0.179626,0.517324
3836643,-10.3177,0.150886,0.402363
3836660,-10.3465,-0.0215552,0.366438
3836677,-10.483,-0.0287402,0.330513
3836694,-10.4686,-0.0718506,0.380808
3836711,-10.1309,-0.0502954,0.316143
3836728,-9.99442,-0.0790356,0.359253
3836741,-9.97286,-0.0143701,0.186812
3836754,-9.89383,-0.0359253,0.129331
3836767,-9.82916,0,0.179626
3836780,-9.77168,-0.0287402,0.201182
3836795,-9.59205,0.0646655,0.251477
3836812,-9.16095,0.107776,0.0431104
3836855,0.229922,11.5033,-190.347
3836872,-8.5574,0.0502954,-0.193997
3836889,-8.54303,0.0143701,-0.459844
3836906,-8.32748,-0.0431104,-0.603545
3836921,-8.10475,-0.0790356,-0.768801
3836938,-7.95386,-0.0359253,-0.912502
3836955,-8.09038,-0.215552,-1.03465
3836968,-8.14067,-0.215552,-1.19272
3836981,-8.35622,-0.287402,-1.36516
3836994,-8.3203,-0.222737,-1.5879
3837007,-8.31311,-0.301772,-1.65975
3837020,-8.11193,-0.352068,-1.78189
3837035,-7.86764,-0.373623,-1.89686
3837048,-7.74549,-0.359253,-1.97589
3837061,-7.70238,-0.330513,-2.08367
3837074,-7.76705,-0.409548,-2.213
3837094,-7.81734,-0.438289,-2.39981
3837113,-7.92512,-0.56762,-2.45729
3837130,-7.68801,-0.675395,-2.46448
3837143,-7.45091,-0.65384,-2.47166
3837160,-7.30002,-0.696951,-2.52196
3837177,-7.32157,-0.783171,-2.60099
3837192,-7.24254,-0.948428,-2.68721
3837235,0.229922,11.5033,-190.347
3837248,-7.73831,-1.27176,-2.94587
3837261,-7.66646,-1.22864,-3.01772
3837274,-7.45809,-1.2502,-2.99617
3837289,-7.25691,-1.2502,-2.95306
3837302,-7.32876,-1.45138,-2.88121
3837315,-7.45809,-1.62382,-2.85247
3837328,-7.58742,-1.70286,-2.80217
3837349,-7.86764,-1.76034,-2.85965
3837366,-7.94667,-1.78189,-2.88839
3837386,-7.88919,-1.91841,-2.70158
3837401,-7.88919,-1.99745,-2.6944
3837418,-8.08319,-2.11241,-2.70877
3837435,-8.35622,-2.16989,-2.65129
3837448,-8.6077,-2.26329,-2.68003
3837461,-8.70111,-2.3064,-2.62973
3837474,-8.67955,-2.19863,-2.65129
3837487,-8.84481,-2.3567,-2.51477
3837500,-8.78733,-2.32796,-2.3064
3837513,-8.57177,-2.47885,-2.11959
3837526,-8.464,-2.51477,-1.86093
3837539,-8.56459,-2.75906,-1.74597
3837552,-8.83044,-2.87402,-1.71723
3837569,-9.23999,-2.9818,-1.60945
3837617,0.229922,11.5033,-190.347
3837634,-9.8579,-2.9818,-0.898132
3837649,-9.8076,-3.21172,-0.531694
3837667,-10.0016,-3.23328,-0.0934058
3837684,-10.0303,-3.07521,0.172441
3837699,-9.94412,-2.92432,0.294587
3837712,-9.82916,-2.83091,0.495769
3837725,-9.58487,-2.82373,0.754431
3837738,-9.16813,-2.63692,0.926873
3837751,-8.98132,-2.67284,1.13524
3837764,-9.15376,-2.63692,1.3005
3837777,-9.16095,-2.56507,1.40109
3837792,-8.98132,-2.34951,1.40109
3837805,-8.8951,-2.11241,1.35079
3837822,-8.81607,-1.80345,1.3939
3837839,-8.52866,-1.70286,1.40109
3837858,-8.71548,-1.66693,1.73878
3837871,-9.15376,-1.50168,1.81063
3837888,-9.39806,-1.37953,1.8753
3837905,-9.57768,-1.03465,1.97589
3837918,-9.69983,-0.689766,1.96152
3837933,-9.51302,-0.495769,1.90404
3837946,-9.07473,-0.215552,1.76034
3837989,0.229922,11.5033,-190.347
3838002,-9.54176,0.165256,2.04774
3838017,-9.4268,0.445474,1.80345
3838034,-9.59205,0.65384,1.69567
3838047,-9.64235,0.826282,1.45857
3838064,-9.15376,0.984353,1.12087
3838085,-8.85918,1.15679,0.797541
3838099,-9.06036,1.30768,0.63947
3838123,-9.39806,1.48731,0.150886
3838142,-9.87227,1.77471,-0.395178
3838155,-10.0303,2.01182,-0.761616
3838170,-10.1956,2.19863,-1.06339
3838183,-10.289,2.39981,-1.36516
3838197,-10.3465,2.28485,-1.72441
3838210,-10.368,2.3064,-1.86093
3838223,-10.3968,2.29922,-2.20581
3838236,-10.483,2.43573,-2.46448
3838249,-10.4758,2.3567,-2.84528
3838262,-10.2962,2.24174,-2.95306
3838280,-10.1525,1.93997,-3.24765
3838298,-9.96568,1.8753,-3.59253
3838315,-9.52739,1.70286,-3.78653
3838359,0.229922,11.5033,-190.347
3838376,-9.44117,0.502954,-4.11704
3838394,-9.35495,0.531694,-4.36133
3838411,-9.33339,0.459844,-4.46192
3838424,-9.41243,0.229922,-4.47629
3838437,-9.56331,0.0215552,-4.58407
3838450,-9.61361,-0.258662,-4.54096
3838463,-9.75731,-0.280217,-4.69903
3838476,-10.0663,-0.423918,-4.69184
3838489,-10.3609,-0.747246,-4.72058
3838502,-10.598,-0.826282,-4.73495
3838515,-10.7488,-0.855022,-4.61999
3838532,-10.9285,-0.926873,-4.56251
3838549,-11.1153,-1.09931,-4.26792
3838566,-11.2805,-1.40827,-3.98771
3838579,-11.3524,-1.68849,-3.65001
3838598,-11.3596,-2.08367,-3.1255
3838615,-11.2087,-2.29203,-2.79499
3838628,-11.1009,-2.40699,-2.62973
3838641,-11.0506,-2.57225,-2.24174
3838654,-11.1081,-2.90995,-2.08367
3838669,-11.3237,-3.19735,-1.55916
3838683,-11.5536,-3.54223,-1.55197
3838727,0.229922,11.5033,-190.347
3838744,-12.0925,-3.98771,-0.158071
3838758,-12.3152,-4.12422,0
3838775,-12.3296,-3.92304,0.237107
3838794,-12.4445,-3.68594,0.423918
3838809,-11.9559,-3.47757,0.797541
3838826,-11.5536,-3.23328,0.919688
3838843,-11.999,-3.07521,1.09213
3838856,-12.2002,-2.85247,1.0562
3838869,-12.2577,-2.71595,1.09213
3838882,-12.4373,-2.50759,1.09931
3838895,-12.6601,-2.29203,1.13524
3838912,-11.8913,-2.03337,1.09931
3838927,-11.4961,-1.95434,1.07776
3838940,-11.8122,-1.88249,1.1065
3838953,-12.1571,-1.7316,1.03465
3838966,-12.0134,-1.40109,0.991538
3838983,-11.8985,-1.1065,0.704136
3839001,-11.8913,-0.790356,0.538879
3839018,-11.1512,-0.63947,0.560435
3839031,-11.0506,-0.65384,0.395178
3839048,-11.3811,-0.373623,0.193997
3839065,-11.4027,-0.323328,-0.0287402
3839109,0.229922,11.5033,-190.347
3839122,-10.9788,0.165256,-0.316143
3839135,-10.986,0.215552,-0.474214
3839148,-10.95,0.366438,-0.682581
3839161,-10.8566,0.409548,-0.761616
3839174,-10.7991,0.55325,-0.883762
3839187,-10.7991,0.66821,-0.926873
3839203,-10.598,0.847837,-1.17116
3839216,-10.21,0.905317,-1.32924
3839233,-9.99442,0.991538,-1.40827
3839250,-10.1884,1.20709,-1.50886
3839267,-10.1956,1.27894,-1.73878
3839282,-10.2172,1.43701,-1.86093
3839301,-10.21,1.53042,-1.98308
3839318,-9.92975,1.56634,-2.05493
3839331,-10.0375,1.56634,-2.12678
3839344,-10.404,1.57353,-2.29203
3839357,-10.756,1.71004,-2.56507
3839370,-10.8279,1.64538,-2.54351
3839383,-10.8638,1.69567,-2.7878
3839396,-11.0147,1.58071,-2.73751
3839415,-10.7345,1.40827,-2.5507
3839428,-10.4974,1.32924,-2.45729
3839443,-10.8782,1.3005,-2.5004
3839490,0.229922,11.5033,-190.347
3839507,-11.5536,1.17835,-2.57225
3839524,-11.2159,0.941243,-2.45729
3839537,-11.4674,0.883762,-2.53633
3839554,-11.9488,0.747246,-2.6441
3839572,-11.8051,0.445474,-2.43573
3839585,-11.8553,0.280217,-2.42136
3839598,-11.9056,0.0574805,-2.19144
3839612,-11.2805,-0.308958,-2.01182
3839625,-10.8925,-0.531694,-1.78189
3839638,-11.0219,-0.783171,-1.64538
3839651,-11.259,-0.984353,-1.57353
3839664,-11.3524,-1.27894,-1.45857
3839677,-11.4386,-1.54479,-1.28613
3839690,-11.6973,-1.85375,-1.12805
3839711,-11.4386,-2.18426,-0.819097
3839728,-11.1009,-2.36388,-0.560435
3839745,-11.3739,-2.5004,-0.287402
3839758,-11.5536,-2.67284,-0.122146
3839775,-11.5464,-2.6441,0.287402
3839792,-11.3452,-2.75188,0.467029
3839807,-11.1368,-2.73032,0.740061
3839820,-10.6339,-2.58662,0.883762
3839863,0.229922,11.5033,-190.347
3839876,-9.87946,-2.39262,1.30768
3839889,-9.74294,-2.3064,1.45138
3839902,-9.73575,-2.27048,1.48731
3839915,-9.62798,-2.19144,1.63101
3839932,-9.34058,-2.0693,1.64538
3839954,-9.29028,-1.88967,1.76752
3839971,-9.26154,-1.77471,1.97589
3839986,-9.33339,-1.71004,1.91123
3840003,-9.39087,-1.63101,1.93278
3840020,-9.29747,-1.45857,1.80345
3840033,-9.25436,-1.45857,1.72441
3840046,-9.31184,-1.37235,1.78908
3840059,-9.53457,-1.37235,1.71723
3840072,-9.72138,-1.27894,1.85375
3840085,-9.76449,-1.27176,1.83219
3840098,-9.97286,-1.12805,1.8753
3840112,-10.0806,-1.06339,1.70286
3840125,-9.78605,-0.948428,1.60945
3840140,-9.33339,-0.790356,1.5376
3840157,-9.3765,-0.55325,1.35079
3840174,-9.72138,-0.445474,1.47294
3840191,-9.92975,-0.308958,1.27176
3840235,0.229922,11.5033,-190.347
3840255,-9.46272,-0.215552,0.790356
3840272,-9.58487,-0.179626,0.495769
3840285,-9.67827,-0.258662,0.524509
3840298,-9.75012,-0.308958,0.316143
3840313,-9.92257,-0.431104,0.208367
3840326,-9.99442,-0.589175,0.158071
3840339,-9.97286,-0.560435,0.114961
3840352,-9.74294,-0.704136,0.0790356
3840365,-9.51302,-0.65384,-0.0574805
3840378,-9.6639,-0.840652,-0.114961
3840391,-10.016,-0.998723,-0.265847
3840409,-10.1669,-1.09213,-0.445474
3840428,-10.1669,-1.27894,-0.488584
3840445,-10.0663,-1.40827,-0.452659
3840460,-9.7142,-1.48012,-0.6251
3840477,-9.53457,-1.48012,-0.682581
3840494,-9.64235,-1.5879,-0.704136
3840507,-9.63516,-1.56634,-0.718506
3840520,-9.74294,-1.59508,-0.718506
3840533,-9.8076,-1.49449,-0.790356
3840546,-9.6639,-1.66693,-0.797541
3840561,-9.35495,-1.60945,-0.898132
3840604,0.229922,11.5033,-190.347
3840618,-9.7142,-1.99026,-1.00591
3840636,-9.67109,-1.94715,-1.00591
3840653,-9.69264,-1.96152,-0.962798
3840670,-9.26873,-1.93278,-0.898132
3840683,-8.9454,-1.93997,-0.919688
3840701,-8.95977,-1.81782,-0.862207
3840719,-9.44835,-1.9256,-0.840652
3840732,-9.5202,-1.93278,-0.862207
3840745,-9.49146,-1.98308,-0.768801
3840760,-9.54894,-2.04774,-0.790356
3840774,-9.54894,-1.97589,-0.704136
3840787,-9.20406,-1.97589,-0.65384
3840800,-8.81607,-1.85375,-0.56762
3840815,-9.01006,-1.825,-0.474214
3840828,-9.21125,-1.77471,-0.366438
3840843,-9.31184,-1.76034,-0.251477
3840861,-9.26154,-1.67412,-0.143701
3840878,-9.44835,-1.61664,-0.0287402
3840895,-9.02443,-1.45857,0.158071
3840908,-8.71548,-1.31487,0.229922
3840926,-8.658,-1.15679,0.258662
3840945,-9.10347,-0.890947,0.352068
3840988,0.229922,11.5033,-190.347
3841006,-9.35495,-0.179626,0.632285
3841019,-9.11784,-0.0862207,0.711321
3841032,-8.98132,0.0646655,0.725691
3841045,-9.1825,0.258662,0.754431
3841058,-9.40524,0.387993,0.689766
3841071,-9.48428,0.6251,0.617915
3841084,-9.43398,0.711321,0.617915
3841097,-9.67827,0.890947,0.502954
3841116,-9.6639,1.11368,0.387993
3841133,-9.27591,1.18553,0.201182
3841150,-9.34776,1.24302,0.237107
3841164,-9.50583,1.46575,0.273032
3841182,-9.62079,1.55916,0.244292
3841201,-9.82916,1.6813,-0.00718506
3841216,-9.83635,1.80345,-0.143701
3841229,-9.69264,1.76752,-0.287402
3841242,-9.33339,1.7316,-0.445474
3841255,-9.16813,1.76752,-0.510139
3841270,-9.38369,1.71004,-0.6251
3841284,-9.63516,1.76752,-0.775986
3841297,-9.64235,1.74597,-1.02028
3841310,-9.64235,1.7316,-1.07057
3841354,0.229922,11.5033,-190.347
3841372,-9.0891,1.04183,-1.65975
3841389,-9.59205,0.991538,-1.66693
3841406,-10.0735,0.905317,-1.76034
3841421,-10.3752,0.682581,-1.81782
3841439,-10.5405,0.59636,-1.74597
3841456,-10.3106,0.330513,-1.62382
3841469,-10.2387,0.143701,-1.60945
3841482,-10.6483,0.0215552,-1.59508
3841495,-10.9572,-0.136516,-1.55197
3841513,-10.8423,-0.344883,-1.3939
3841526,-11.0937,-0.589175,-1.30768
3841543,-11.2159,-0.740061,-1.23583
3841557,-10.7129,-0.941243,-1.01309
3841571,-10.5692,-1.04183,-1.00591
3841589,-11.1512,-1.20709,-0.833467
3841606,-11.1728,-1.3005,-0.811912
3841626,-11.3021,-1.35798,-0.59636
3841639,-11.3955,-1.31487,-0.423918
3841657,-10.8279,-1.32205,-0.294587
3841674,-10.7704,-1.23583,-0.229922
3841688,-10.9357,-1.26457,-0.107776
3841732,0.229922,11.5033,-190.347
3841745,-10.6051,-0.869392,0.0718506
3841758,-10.3034,-0.855022,0.0934058
3841771,-10.1669,-0.754431,0.0215552
3841784,-10.1812,-0.617915,0.114961
3841797,-10.3106,-0.589175,0.0718506
3841812,-10.5692,-0.423918,0.00718506
3841827,-10.6698,-0.273032,-0.0790356
3841845,-10.8207,-0.208367,-0.150886
3841862,-10.4902,-0.0934058,-0.229922
3841879,-10.1812,-0.114961,-0.265847
3841892,-10.368,-0.150886,-0.294587
3841910,-10.5333,-0.0574805,-0.445474
3841929,-10.21,-0.0215552,-0.517324
3841942,-10.2674,-0.0934058,-0.646655
3841957,-10.1166,-0.114961,-0.747246
3841970,-9.8076,-0.273032,-0.66821
3841983,-9.48428,-0.323328,-0.754431
3841996,-9.64235,-0.445474,-0.840652
3842009,-9.82916,-0.510139,-0.934058
3842027,-9.69264,-0.65384,-1.00591
3842040,-9.67827,-0.704136,-1.11368
3842053,-9.67827,-0.912502,-1.12805
3842101,0.229922,11.5033,-190.347
3842120,-9.36213,-1.63819,-1.24302
3842138,-9.20406,-1.72441,-1.1999
3842151,-9.39806,-1.91841,-1.17835
3842169,-9.2328,-2.07648,-1.14961
3842186,-8.50711,-1.95434,-1.07057
3842199,-8.38496,-2.11241,-0.948428
3842212,-8.464,-2.06211,-0.869392
3842226,-8.66518,-2.16989,-0.754431
3842239,-8.76577,-2.17707,-0.682581
3842254,-8.87355,-2.213,-0.510139
3842268,-9.04599,-2.19863,-0.495769
3842281,-9.2328,-2.15552,-0.409548
3842294,-9.1825,-2.11959,-0.359253
3842307,-9.0891,-2.019,-0.193997
3842328,-9.3765,-1.98308,-0.0574805
3842345,-9.49146,-1.84656,0.0287402
3842362,-9.5705,-1.80345,0.00718506
3842375,-9.72857,-1.71723,0.172441
3842393,-9.61361,-1.51605,0.273032
3842410,-9.25436,-1.22864,0.337698
3842425,-9.35495,-1.16398,0.459844
3842468,0.229922,11.5033,-190.347
3842481,-9.98005,-0.603545,0.696951
3842494,-9.98005,-0.467029,0.768801
3842507,-9.68546,-0.337698,0.761616
3842522,-9.34776,-0.258662,0.65384
3842535,-9.34058,-0.100591,0.704136
3842548,-9.58487,-0.0359253,0.740061
3842566,-9.7142,0.0790356,0.661025
3842585,-9.9082,0.193997,0.510139
3842602,-10.1309,0.273032,0.55325
3842619,-9.69264,0.352068,0.416733
3842634,-9.30465,0.352068,0.287402
3842652,-9.53457,0.409548,0.193997
3842669,-9.72857,0.459844,0.143701
3842682,-9.78605,0.55325,0.136516
3842695,-9.74294,0.61073,0.0718506
3842708,-9.80042,0.632285,0
3842721,-9.67827,0.696951,-0.107776
3842735,-9.30465,0.65384,-0.265847
3842748,-9.27591,0.768801,-0.244292
3842761,-9.48428,0.711321,-0.366438
3842774,-9.7142,0.811912,-0.416733
3842787,-9.85072,0.883762,-0.589175
3842806,-10.0806,0.855022,-0.65384
3842856,0.229922,11.5033,-190.347
3842875,-10.1453,0.61073,-1.04183
3842888,-10.3968,0.502954,-1.06339
3842905,-10.404,0.423918,-1.12087
3842922,-10.5908,0.316143,-1.15679
3842935,-10.6411,0.222737,-1.12087
3842948,-10.562,0.143701,-1.09931
3842965,-10.6267,0.0215552,-1.08494
3842979,-10.9931,0.00718506,-1.02028
3842992,-11.1009,-0.100591,-0.991538
3843005,-11.1871,-0.201182,-0.890947
3843018,-11.2302,-0.222737,-0.840652
3843031,-11.1297,-0.330513,-0.732876
3843044,-10.871,-0.395178,-0.531694
3843062,-10.5908,-0.495769,-0.359253
3843085,-10.6626,-0.495769,-0.150886
3843104,-10.7345,-0.524509,0.0215552
3843117,-10.8494,-0.517324,-0.0287402
3843136,-10.8925,-0.467029,0.114961
3843153,-10.6483,-0.474214,0.229922
3843166,-10.6267,-0.488584,0.244292
3843180,-10.7991,-0.323328,0.330513
3843223,0.229922,11.5033,-190.347
3843237,-11.6398,0.0790356,0.481399
3843250,-11.4674,0.208367,0.495769
3843263,-11.3668,0.237107,0.423918
3843276,-11.4458,0.373623,0.495769
3843294,-11.6111,0.481399,0.488584
3843320,-11.5033,0.474214,0.380808
3843338,-11.2159,0.589175,0.344883
3843351,-10.7848,0.538879,0.237107
3843368,-10.7201,0.58199,0.143701
3843385,-11.0865,0.510139,0.0359253
3843400,-11.0075,0.409548,-0.107776
3843413,-10.9069,0.359253,-0.0790356
3843426,-10.8854,0.301772,-0.201182
3843441,-10.4111,0.229922,-0.352068
3843454,-10.0663,0.129331,-0.459844
3843467,-10.2315,0.0431104,-0.481399
3843480,-10.5692,0.0431104,-0.6251
3843495,-10.5692,-0.136516,-0.704136
3843508,-10.3537,-0.186812,-0.718506
3843525,-10.5046,-0.301772,-0.826282
3843542,-9.6639,-0.459844,-0.696951
3843559,-9.09628,-0.546064,-0.732876
3843603,0.229922,11.5033,-190.347
3843620,-9.94412,-1.02746,-0.510139
3843642,-9.69264,-1.15679,-0.316143
3843655,-9.26154,-1.20709,-0.258662
3843670,-9.11784,-1.29331,-0.158071
3843683,-9.29747,-1.35079,-0.158071
3843696,-9.51302,-1.33642,-0.00718506
3843709,-9.60642,-1.50886,0
3843722,-9.67827,-1.57353,0.100591
3843736,-9.77886,-1.50886,0.143701
3843749,-9.8076,-1.55916,0.179626
3843762,-9.69264,-1.60227,0.237107
3843779,-9.43398,-1.5376,0.352068
3843796,-9.54176,-1.5376,0.495769
3843813,-9.65672,-1.59508,0.675395
3843826,-9.67827,-1.64538,0.718506
3843844,-9.72138,-1.6813,0.675395
3843861,-9.64235,-1.66693,0.855022
3843874,-9.34058,-1.72441,0.862207
3843887,-9.21125,-1.67412,1.04902
3843902,-9.5705,-1.6813,1.17116
3843915,-9.79323,-1.71004,1.3939
3843928,-9.74294,-1.69567,1.49449
3843972,0.229922,11.5033,-190.347
3843985,-9.16095,-1.61664,1.86093
3844002,-9.23999,-1.55916,1.95434
3844019,-9.46991,-1.50886,2.10522
3844036,-9.5202,-1.37235,2.23455
3844049,-9.57768,-1.33642,2.40699
3844066,-9.7142,-1.22146,2.46448
3844084,-9.46272,-1.07776,2.5507
3844099,-8.97414,-0.934058,2.52914
3844112,-8.84481,-0.869392,2.52196
3844125,-9.16813,-0.790356,2.60099
3844147,-9.16095,-0.337698,2.70877
3844160,-9.21843,-0.280217,2.65129
3844173,-9.32621,-0.129331,2.63692
3844186,-9.26873,-0.0790356,2.55788
3844199,-8.8951,0.172441,2.42136
3844223,-8.59333,0.452659,2.29922
3844242,-8.64363,0.65384,2.32796
3844260,-8.56459,0.718506,2.10522
3844273,-8.49274,0.862207,1.94715
3844290,-8.40652,0.984353,2.0693
3844307,-8.13349,1.04183,1.79626
3844351,0.229922,11.5033,-190.347
3844364,-8.23408,1.31487,1.53042
3844379,-8.24126,1.37953,1.43701
3844392,-8.32748,1.50886,1.33642
3844405,-8.43526,1.64538,1.01309
3844418,-8.23408,1.73878,0.740061
3844433,-7.86045,1.61664,0.481399
3844450,-8.01134,1.68849,0.352068
3844467,-8.49274,1.6813,0.323328
3844480,-8.70111,1.63101,0.0934058
3844497,-8.63644,1.60227,-0.301772
3844514,-8.93103,1.57353,-0.58199
3844527,-8.8951,1.50168,-0.819097
3844544,-8.29156,1.22864,-0.869392
3844561,-8.24845,1.07057,-1.03465
3844574,-8.57896,1.16398,-1.32924
3844588,-8.83044,0.926873,-1.60945
3844601,-8.81607,0.855022,-1.81063
3844614,-9.02443,0.603545,-1.86093
3844627,-9.18969,0.517324,-1.88249
3844641,-9.16095,0.323328,-1.88967
3844658,-8.59333,-0.0431104,-1.81063
3844671,-8.37059,-0.0502954,-2.00463
3844684,-8.62207,-0.301772,-1.96871
3844732,0.229922,11.5033,-190.347
3844750,-9.32621,-0.926873,-1.76034
3844767,-8.80888,-1.09213,-1.80345
3844780,-8.59333,-1.35798,-1.6813
3844797,-8.78733,-1.3939,-1.69567
3844814,-9.25436,-1.5376,-1.55916
3844827,-9.2831,-1.56634,-1.31487
3844842,-9.49146,-1.71723,-1.29331
3844855,-9.62079,-1.76034,-1.12805
3844868,-9.3765,-1.85375,-1.0562
3844881,-9.13939,-1.81063,-0.919688
3844894,-9.13939,-1.80345,-0.797541
3844907,-9.36213,-1.88249,-0.55325
3844920,-9.67109,-1.85375,-0.538879
3844933,-9.94412,-1.83938,-0.352068
3844952,-10.1884,-1.61664,-0.136516
3844970,-10.1237,-1.47294,-0.0646655
3844987,-9.78605,-1.51605,0.0502954
3845000,-9.63516,-1.27176,0.0143701
3845017,-10.0016,-1.06339,0.136516
3845034,-10.2746,-0.941243,0.186812
3845049,-10.3177,-0.59636,0.215552
3845064,-10.5836,-0.467029,0.179626
3845108,0.229922,11.5033,-190.347
3845121,-10.0447,0.237107,-0.0502954
3845134,-10.2315,0.287402,-0.186812
3845148,-10.2674,0.352068,-0.201182
3845165,-10.3106,0.646655,-0.373623
3845178,-10.404,0.804727,-0.416733
3845199,-10.0878,1.07776,-0.58199
3845216,-9.8579,1.12087,-0.790356
3845229,-10.2172,1.17835,-0.790356
3845247,-10.5189,1.37235,-1.02028
3845264,-10.6483,1.42264,-1.1065
3845277,-10.6051,1.77471,-1.38672
3845290,-10.7201,1.77471,-1.48012
3845303,-10.289,1.91123,-1.65256
3845316,-9.95131,1.825,-1.66693
3845329,-9.94412,1.93997,-1.79626
3845344,-10.4183,1.80345,-1.88249
3845357,-10.7201,1.88249,-2.19863
3845370,-10.6914,2.019,-2.38544
3845383,-10.9572,1.90404,-2.50759
3845400,-11.1871,1.64538,-2.79499
3845420,-10.4614,1.37235,-2.94587
3845437,-10.5764,1.1065,-3.04646
3845481,0.229922,11.5033,-190.347
3845500,-11.6326,-0.193997,-3.65001
3845517,-11.0937,-0.790356,-3.49194
3845530,-10.7632,-1.28613,-3.23328
3845543,-10.9572,-1.45857,-3.28357
3845556,-11.2734,-1.85375,-3.02491
3845569,-11.5176,-2.32796,-3.07521
3845582,-11.6757,-2.73032,-2.6441
3845596,-11.6757,-3.05365,-2.62255
3845609,-11.6614,-3.21172,-2.18426
3845622,-11.4458,-3.42727,-1.95434
3845635,-11.1081,-3.62845,-1.58071
3845653,-11.4027,-3.82245,-1.38672
3845670,-12.0781,-4.11704,-0.941243
3845687,-11.9919,-4.21763,-0.452659
3845702,-12.2002,-4.21763,-0.186812
3845719,-12.1787,-4.0883,0.402363
3845738,-11.7476,-3.75779,0.941243
3845752,-11.8266,-3.87993,0.869392
3845765,-12.2721,-3.70749,1.27176
3845778,-12.1427,-3.56379,1.61664
3845791,-11.9416,-3.3195,2.00463
3845804,-11.9056,-3.19735,2.09085
3845848,0.229922,11.5033,-190.347
3845861,-11.4314,-1.88967,3.25483
3845878,-11.2662,-1.46575,3.53505
3845895,-11.0794,-1.09213,3.73623
3845912,-10.6339,-0.790356,3.51349
